Strategy,Subject,Question_Number,Difficulty,Runtime,Status,Question,Correct_Answer,Model_Answer
zero-shot,algebra,N/A,Medium,24.03,Correct,,A,A
zero-shot,algebra,N/A,Medium,15.72,Correct,,A,A
zero-shot,algebra,N/A,Medium,24.01,Correct,,A,A
zero-shot,algebra,N/A,Medium,18.04,Correct,,B,B
zero-shot,algebra,N/A,Medium,9.41,Correct,,C,C
zero-shot,algebra,N/A,Medium,13.86,Correct,,B,B
zero-shot,algebra,N/A,Medium,2.77,Correct,,A,A
zero-shot,algebra,N/A,Medium,17.42,Correct,,B,B
zero-shot,algebra,N/A,Medium,4.8,Correct,,C,C
zero-shot,algebra,N/A,Medium,17.99,Correct,,A,A
zero-shot,algebra,N/A,Medium,5.54,Correct,,A,A
zero-shot,algebra,N/A,Medium,2.38,Correct,,B,B
zero-shot,algebra,N/A,Medium,21.39,Correct,,B,B
zero-shot,algebra,N/A,Medium,0.62,Correct,,C,C
zero-shot,algebra,N/A,Medium,1.04,Correct,,C,C
zero-shot,conventions,12,Medium,5.99,Correct,,d,D
zero-shot,conventions,8,Medium,6.01,Correct,,c,C
zero-shot,conventions,29,Medium,0.51,Correct,,d,D
zero-shot,conventions,26,Medium,6.01,Correct,,d,D
zero-shot,conventions,1,Easy,1.94,Correct,,a,A
zero-shot,conventions,31,Easy,0.84,Correct,,a,A
zero-shot,conventions,33,Medium,2.51,Correct,,d,D
zero-shot,conventions,34,Easy,1.31,Correct,,a,A
zero-shot,conventions,35,Easy,0.61,Correct,,a,A
zero-shot,conventions,36,Medium,0.92,Correct,,d,D
zero-shot,conventions,37,Hard,1.39,Correct,,a,A
zero-shot,conventions,38,Hard,0.48,Correct,,d,D
zero-shot,conventions,39,Easy,1.28,Correct,,b,B
zero-shot,conventions,41,Easy,6.08,Correct,,b,B
zero-shot,conventions,43,Easy,12.0,Correct,,b,B
zero-shot,conventions,44,Easy,1.38,Correct,,b,B
zero-shot,conventions,45,Easy,0.39,Correct,,a,A
zero-shot,conventions,46,Easy,3.31,Correct,,b,B
zero-shot,conventions,47,Hard,2.41,Correct,,d,D
zero-shot,conventions,48,Easy,6.06,Correct,,c,C
zero-shot,advanced_math,1,Easy,2.39,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
zero-shot,advanced_math,13,Easy,4.9,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
zero-shot,advanced_math,11,Medium,11.98,Correct,Which of the following expressions is equivalent to x² − 5?,C,C
zero-shot,advanced_math,2,Easy,1.47,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
zero-shot,advanced_math,5,Easy,16.52,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
zero-shot,advanced_math,7,Easy,0.75,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
zero-shot,advanced_math,18,Easy,1.41,Correct,Which expression is equivalent to \(11x^3 - 5x^3\)?,B,B
zero-shot,advanced_math,12,Easy,9.16,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
zero-shot,advanced_math,20,Easy,0.55,Correct,Which expression is equivalent to \( 20w - (4w + 3w) \)?,B,B
zero-shot,advanced_math,31,Hard,4.12,Correct,"If x is a solution to the given equation, which of the following is a possible value of x + 5?

1 / (x² + 10x + 25) = 4",A,A
zero-shot,advanced_math,24,Medium,1.75,Correct,"What values satisfy the equation below?

x² - x - 1 = 0",C,C
zero-shot,advanced_math,38,Medium,8.97,Correct,"What is the solution to the equation below?

(2(x + 1))/(x + 5) = 1 − 1/(x + 5)",B,B
zero-shot,advanced_math,41,Medium,0.84,Correct,"An oceanographer uses the equation s = (3/2)p to model the speed s, in knots, of an ocean wave, where p represents the period of the wave, in seconds. Which of the following represents the period of the wave in terms of the speed of the wave?",A,A
zero-shot,advanced_math,30,Easy,11.12,Correct,"The given equation relates the variables r, s, and t. Which equation correctly expresses s in terms of r and t?

6r = 7s + t",D,D
zero-shot,advanced_math,25,Easy,2.02,Correct,"The graphs of the given equations intersect at the point (x, y) in the xy-plane. What is the value of y?

x = 49
y = √x + 9",A,A
zero-shot,advanced_math,42,Medium,18.03,Correct,"A rectangle has a length that is 15 times its width. The function y = (15w)(w) represents this situation, where y is the area, in square feet, of the rectangle and y > 0. Which of the following is the best interpretation of 15w in this context?",A,A
zero-shot,advanced_math,46,Easy,11.96,Correct,"The graph shows the height above ground, in meters, of a ball x seconds after the ball was launched upward from a platform. Which statement is the best interpretation of the marked point (1.0, 4.8) in this context?",A,A
zero-shot,advanced_math,47,Hard,1.55,Correct,"The given function ( f(x) = 9,000(0.66)^x ) models the number of advertisements a company sent to its clients each year, where ( x ) represents the number of years since 1997, and ( 0 leq x leq 5 ). If ( y = f(x) ) is graphed in the xy-plane, which of the following is the best interpretation of the y-intercept of the graph in this context?",D,D
zero-shot,geometry,42,Medium,13.33,Correct,"In right triangle RST, the sum of the measures of angle R and angle S is 90 degrees. The value of sin(R) is √15/4. What is the value of cos(S)?",B,B
zero-shot,geometry,20,Easy,11.93,Correct,"What is the area, in square centimeters, of a rectangle with a length of 34 centimeters (cm) and a width of 29 cm?",986,986
zero-shot,geometry,14,Hard,9.82,Correct,A right circular cone has a height of 22 centimeters (cm) and a base with a diameter of 6 cm. The volume of this cone is nπ cm³. What is the value of n?,66,66
zero-shot,geometry,1,Medium,0.51,Correct,"A right circular cylinder has a volume of 45π. If the height of the cylinder is 5, what is the radius of the cylinder?",A,A
zero-shot,geometry,30,Hard,7.04,Correct,"In triangle ABC, the measure of angle B is 90° and BD is an altitude of the triangle. The length of AB is 15 and the length of AC is 23 greater than the length of AB. What is the value of BC/BD?",D,D
zero-shot,geometry,49,Hard,0.7,Correct,"The perimeter of an equilateral triangle is 624 centimeters. The height of this triangle is k√3 centimeters, where k is a constant. What is the value of k?",104,104
zero-shot,geometry,39,Medium,3.87,Correct,"Triangle ABC is similar to triangle XYZ, such that A, B, and C correspond to X, Y, and Z respectively. The length of each side of triangle XYZ is 2 times the length of its corresponding side in triangle ABC. The measure of side AB is 16. What is the measure of side XY?",D,D
zero-shot,geometry,2,Hard,8.08,Correct,Square A has side lengths that are 166 times the side lengths of square B. The area of square A is k times the area of square B. What is the value of k?,27556,27556
zero-shot,geometry,5,Medium,1.8,Correct,"Square X has a side length of 12 centimeters. The perimeter of square Y is 2 times the perimeter of square X. What is the length, in centimeters, of one side of square Y?",D,D
zero-shot,geometry,17,Easy,0.53,Correct,"Triangle ABC and triangle DEF are similar triangles, where AB and DE are corresponding sides. If DE = 2AB and the perimeter of triangle ABC is 20, what is the perimeter of triangle DEF?",B,B
zero-shot,reading_comp,N/A,Hard,1.54,Incorrect,,C,A
zero-shot,reading_comp,N/A,Hard,2.26,Incorrect,,D,A
zero-shot,expression_of_ideas,N/A,Medium,28.88,Incorrect,,A,D
zero-shot,expression_of_ideas,N/A,Hard,29.47,Incorrect,,A,D
zero-shot,expression_of_ideas,N/A,Hard,34.2,Incorrect,,A,D
zero-shot,expression_of_ideas,N/A,Medium,37.6,Incorrect,,B,A
zero-shot,expression_of_ideas,N/A,Medium,1.97,Incorrect,,D,A
zero-shot,expression_of_ideas,N/A,Medium,36.02,Incorrect,,A,D
zero-shot,expression_of_ideas,N/A,Medium,29.98,Incorrect,,D,C
zero-shot,expression_of_ideas,N/A,Medium,36.01,Incorrect,,B,D
zero-shot,algebra,N/A,Easy,0.85,Incorrect,,A,B
zero-shot,algebra,N/A,Hard,3.89,Incorrect,,D,B
zero-shot,algebra,N/A,Easy,108.03,Incorrect,,21,C
zero-shot,algebra,N/A,Medium,0.57,Incorrect,,B,C
zero-shot,algebra,N/A,Medium,17.9,Incorrect,,2,C
zero-shot,algebra,N/A,Easy,9.23,Incorrect,,1/5,A
zero-shot,algebra,N/A,Hard,0.56,Incorrect,,C,A
zero-shot,algebra,N/A,Hard,13.14,Incorrect,,16/17,D
zero-shot,algebra,N/A,Easy,5.36,Incorrect,,D,B
zero-shot,algebra,N/A,Easy,0.53,Incorrect,,C,B
zero-shot,algebra,N/A,Hard,11.46,Incorrect,,A,D
zero-shot,algebra,N/A,Hard,7.19,Incorrect,,A,D
zero-shot,algebra,N/A,Medium,0.7,Incorrect,,A,C
zero-shot,algebra,N/A,Hard,0.51,Incorrect,,A,B
zero-shot,algebra,N/A,Hard,15.12,Incorrect,,D,A
zero-shot,algebra,N/A,Medium,17.66,Incorrect,,2.6,3.6
zero-shot,algebra,N/A,Easy,0.74,Incorrect,,The object is moving at a rate of 16 inches per second.,C
zero-shot,algebra,N/A,Medium,6.74,Incorrect,,x: 0 → 39; 1 → 39; 2 → 39,B
zero-shot,algebra,N/A,Medium,7.54,Incorrect,,D,B
zero-shot,algebra,N/A,Medium,7.29,Incorrect,,8,D
zero-shot,algebra,N/A,Medium,8.31,Incorrect,,2.00,C
zero-shot,algebra,N/A,Medium,2.76,Incorrect,,D,A
zero-shot,algebra,N/A,Medium,0.55,Incorrect,,11,C
zero-shot,algebra,N/A,Medium,14.62,Incorrect,,3/17,B
zero-shot,algebra,N/A,Medium,7.08,Incorrect,,33,C
zero-shot,algebra,N/A,Medium,16.91,Incorrect,,-2,C
zero-shot,algebra,N/A,Medium,0.64,Incorrect,,"{'x': -17, 'y': 0}",5.
zero-shot,algebra,N/A,Medium,17.36,Incorrect,,5,C
zero-shot,algebra,N/A,Medium,0.48,Incorrect,,"{'choice': 'A', 'value': '−1/3'}",A
zero-shot,algebra,N/A,Medium,17.47,Incorrect,,"['1/2', '0.5']",C
zero-shot,algebra,N/A,Medium,8.28,Incorrect,,C,B
zero-shot,algebra,N/A,Medium,0.72,Incorrect,,D,C
zero-shot,algebra,N/A,Medium,15.25,Incorrect,,B,C
zero-shot,algebra,N/A,Medium,17.96,Incorrect,,74,8
zero-shot,algebra,N/A,Medium,0.56,Incorrect,,A,B
zero-shot,algebra,N/A,Medium,0.74,Incorrect,,3/2,C
zero-shot,algebra,N/A,Medium,3.04,Incorrect,,3/2,2.5
zero-shot,algebra,N/A,Medium,0.63,Incorrect,,3/2,C
zero-shot,algebra,N/A,Medium,0.64,Incorrect,,3/2,C
zero-shot,algebra,N/A,Medium,13.2,Incorrect,,3/2,C
zero-shot,algebra,N/A,Medium,14.84,Incorrect,,B,C
zero-shot,algebra,N/A,Medium,11.23,Incorrect,,C,A
zero-shot,algebra,N/A,Medium,17.99,Incorrect,,C,B
zero-shot,algebra,N/A,Medium,0.74,Incorrect,,8,D
zero-shot,algebra,N/A,Medium,1.23,Incorrect,,C,A
zero-shot,algebra,N/A,Medium,3.93,Incorrect,,D,B
zero-shot,algebra,N/A,Medium,0.87,Incorrect,,C,D
zero-shot,algebra,N/A,Medium,17.95,Incorrect,,D,B
zero-shot,algebra,N/A,Medium,0.8,Incorrect,,C,B
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,conventions,27,Easy,0.92,Incorrect,,d,C
zero-shot,conventions,30,Medium,0.49,Incorrect,,c,B
zero-shot,conventions,25,Hard,1.72,Incorrect,,a,C
zero-shot,conventions,4,Medium,0.44,Incorrect,,d,B
zero-shot,conventions,11,Easy,5.25,Incorrect,,d,C
zero-shot,conventions,13,Hard,1.26,Incorrect,,d,B
zero-shot,conventions,17,Hard,10.72,Incorrect,,d,C
zero-shot,conventions,24,Easy,12.04,Incorrect,,b,D
zero-shot,conventions,20,Easy,0.85,Incorrect,,c,B
zero-shot,conventions,22,Medium,2.69,Incorrect,,d,A
zero-shot,conventions,14,Hard,0.46,Incorrect,,d,C
zero-shot,conventions,6,Easy,2.33,Incorrect,,c,D
zero-shot,conventions,18,Hard,6.07,Incorrect,,d,A
zero-shot,conventions,28,Medium,2.78,Incorrect,,a,C
zero-shot,conventions,10,Medium,0.57,Incorrect,,d,C
zero-shot,conventions,32,Hard,1.46,Incorrect,,d,B
zero-shot,conventions,40,Easy,2.79,Incorrect,,a,D
zero-shot,conventions,42,Medium,11.91,Incorrect,,d,C
zero-shot,conventions,49,Hard,11.86,Incorrect,,d,C
zero-shot,conventions,50,Easy,3.03,Incorrect,,a,B
zero-shot,advanced_math,8,Hard,7.89,Incorrect,"(ax + 3)(5x² − bx + 4) = 20x³ − 9x² − 2x + 12

The equation above is true for all x, where a and b are constants. What is the value of ab?",C,A
zero-shot,advanced_math,10,Medium,0.71,Incorrect,Which of the following is equivalent to the expression x⁴ − x² − 6?,B,A
zero-shot,advanced_math,36,Easy,3.47,Incorrect,"The graph of a system of a linear equation and a nonlinear equation is shown. What is the solution (x, y) to this system?",C,B
zero-shot,advanced_math,27,Hard,15.96,Incorrect,"One solution to the given equation can be written as 1 + √k, where k is a constant. What is the value of k?

x² - 2x - 9 = 0",B,C
zero-shot,advanced_math,28,Hard,2.79,Incorrect,"In the xy-plane, a line with equation 2y = 4.5 intersects a parabola at exactly one point. If the parabola has equation y = -4x² + bx, where b is a positive constant, what is the value of b?",C,B
zero-shot,advanced_math,29,Hard,9.18,Incorrect,"Which ordered pair is a solution to the system of equations below?

x − y = 1
x + y = x² − 3",A,B
zero-shot,advanced_math,43,Hard,12.29,Incorrect,"The quadratic function h is defined as shown. In the xy-plane, the graph of y = h(x) intersects the x-axis at the points (0, 0) and (t, 0), where t is a constant. What is the value of t?",D,B
zero-shot,advanced_math,44,Hard,11.7,Incorrect,The function f is defined by f(x) = (-8)(2)^x + 22. What is the y-intercept of the graph of y = f(x) in the xy-plane?,A,C
zero-shot,advanced_math,45,Hard,12.01,Incorrect,The function f is defined by f(x) = (-8)(2)^x + 22. What is the y-intercept of the graph of y = f(x) in the xy-plane?,A,C
zero-shot,geometry,13,Hard,11.97,Incorrect,"A cube has a volume of 474,552 cubic units. What is the surface area, in square units, of the cube?",36504,11304
zero-shot,geometry,32,Medium,18.08,Incorrect,"Two nearby trees are perpendicular to the ground, which is flat. One of these trees is 10 feet tall and has a shadow that is 5 feet long. At the same time, the shadow of the other tree is 2 feet long. How tall, in feet, is the other tree?",B,C
zero-shot,geometry,50,Hard,2.15,Incorrect,"An isosceles right triangle has a hypotenuse of length 58 inches. What is the perimeter, in inches, of this triangle?",58 + 58√2,58
zero-shot,geometry,51,Hard,0.88,Incorrect,"An isosceles right triangle has a hypotenuse of length 58 inches. What is the perimeter, in inches, of this triangle?",58 + 58√2,174
zero-shot,geometry,18,Hard,0.5,Incorrect,"A rectangular poster has an area of 360 square inches. A copy of the poster is made in which the length and width of the original poster are each increased by 20%. What is the area of the copy, in square inches?",518.4,432
zero-shot,geometry,11,Medium,7.45,Incorrect,"A manufacturing company produces two sizes of cylindrical containers that each have a height of 50 centimeters. The radius of container A is 16 centimeters, and the radius of container B is 25% longer than the radius of container A. What is the volume, in cubic centimeters, of container B?",B,C
zero-shot,geometry,19,Hard,2.66,Incorrect,"A right rectangular prism has a length of 28 centimeters (cm), a width of 15 cm, and a height of 16 cm. What is the surface area, in cm², of the right rectangular prism?",2216,1840
zero-shot,geometry,4,Medium,0.56,Incorrect,What is the length of one side of a square that has the same area as a circle with radius 2?,C,B
zero-shot,geometry,34,Hard,0.71,Incorrect,"In triangles LMN and RST, angles L and R each have measure 60°, LN = 10, and RT = 30. Which additional piece of information is sufficient to prove that triangle LMN is similar to triangle RST?",D,C
zero-shot,geometry,33,Hard,1.8,Incorrect,"In triangles ABC and DEF, angles B and E each have measure 27° and angles C and F each have measure 41°. Which additional piece of information is sufficient to determine whether triangle ABC is congruent to triangle DEF?",C,A
five-shot,reading_comp,N/A,Easy,0.68,Correct,,A,A
five-shot,reading_comp,N/A,Hard,0.78,Correct,,B,B
five-shot,reading_comp,N/A,Easy,0.52,Correct,,A,A
five-shot,reading_comp,N/A,Hard,2.94,Correct,,B,B
five-shot,reading_comp,N/A,Easy,13.09,Correct,,D,D
five-shot,reading_comp,N/A,Hard,17.96,Correct,,C,C
five-shot,reading_comp,N/A,Hard,0.56,Correct,,B,B
five-shot,reading_comp,N/A,Medium,17.39,Correct,,C,C
five-shot,reading_comp,N/A,Easy,12.02,Correct,,D,D
five-shot,reading_comp,N/A,Easy,0.68,Correct,,B,B
five-shot,reading_comp,N/A,Easy,0.92,Correct,,D,D
five-shot,reading_comp,N/A,Hard,0.58,Correct,,A,A
five-shot,reading_comp,N/A,Hard,0.5,Correct,,D,D
five-shot,reading_comp,N/A,Hard,3.11,Correct,,D,D
five-shot,reading_comp,N/A,Easy,12.18,Correct,,D,D
five-shot,reading_comp,N/A,Hard,0.87,Correct,,A,A
five-shot,reading_comp,N/A,Medium,11.13,Correct,,B,B
five-shot,reading_comp,N/A,Medium,1.88,Correct,,B,B
five-shot,reading_comp,N/A,Medium,10.24,Correct,,D,D
