Strategy,Subject,Question_Number,Difficulty,Runtime,Status,Question,Correct_Answer,Model_Answer
zero-shot,expression_of_ideas,N/A,Medium,2.43,Correct,,A,A
zero-shot,expression_of_ideas,N/A,Hard,29.1,Correct,,D,D
zero-shot,expression_of_ideas,N/A,Medium,36.16,Correct,,D,D
zero-shot,expression_of_ideas,N/A,Medium,21.35,Correct,,C,C
zero-shot,expression_of_ideas,N/A,Medium,32.61,Correct,,B,B
zero-shot,expression_of_ideas,N/A,Medium,22.08,Correct,,B,B
zero-shot,expression_of_ideas,N/A,Medium,24.55,Correct,,B,B
zero-shot,expression_of_ideas,N/A,Medium,37.33,Correct,,C,C
zero-shot,expression_of_ideas,N/A,Medium,2.37,Correct,,D,D
zero-shot,expression_of_ideas,N/A,Medium,2.33,Correct,,A,A
zero-shot,expression_of_ideas,N/A,Medium,37.3,Correct,,C,C
zero-shot,expression_of_ideas,N/A,Medium,35.97,Correct,,B,B
zero-shot,expression_of_ideas,N/A,Medium,2.7,Correct,,D,D
zero-shot,expression_of_ideas,N/A,Medium,25.68,Correct,,A,A
zero-shot,expression_of_ideas,N/A,Medium,24.21,Correct,,D,D
zero-shot,expression_of_ideas,N/A,Medium,4.87,Correct,,A,A
zero-shot,expression_of_ideas,N/A,Medium,38.51,Correct,,C,C
zero-shot,expression_of_ideas,N/A,Medium,5.97,Correct,,B,B
zero-shot,expression_of_ideas,N/A,Medium,24.77,Correct,,A,A
zero-shot,expression_of_ideas,N/A,Medium,24.17,Correct,,B,B
zero-shot,expression_of_ideas,N/A,Medium,35.07,Correct,,B,B
zero-shot,expression_of_ideas,N/A,Medium,32.37,Correct,,C,C
zero-shot,algebra,N/A,Easy,2.67,Correct,,40,40
zero-shot,algebra,N/A,Easy,1.54,Correct,,C,C
zero-shot,algebra,N/A,Hard,7.45,Correct,,D,D
zero-shot,algebra,N/A,Medium,22.33,Correct,,B,B
zero-shot,algebra,N/A,Medium,23.39,Correct,,2,2
zero-shot,algebra,N/A,Easy,30.01,Correct,,35,35
zero-shot,algebra,N/A,Medium,1.59,Correct,,A,A
zero-shot,algebra,N/A,Easy,5.99,Correct,,A,A
zero-shot,algebra,N/A,Easy,1.37,Correct,,D,D
zero-shot,algebra,N/A,Easy,4.52,Correct,,A,A
zero-shot,algebra,N/A,Easy,2.24,Correct,,A,A
zero-shot,algebra,N/A,Hard,3.83,Correct,,A,A
zero-shot,algebra,N/A,Hard,22.48,Correct,,A,A
zero-shot,algebra,N/A,Medium,1.04,Correct,,A,A
zero-shot,algebra,N/A,Hard,5.98,Correct,,A,A
zero-shot,algebra,N/A,Easy,10.95,Correct,,A,A
zero-shot,algebra,N/A,Medium,5.95,Correct,,2.6,2.6
zero-shot,algebra,N/A,Medium,7.22,Correct,,9,9
zero-shot,algebra,N/A,Medium,1.84,Correct,,30,30
zero-shot,algebra,N/A,Medium,22.54,Correct,,241,241
zero-shot,algebra,N/A,Medium,1.25,Correct,,2,2
zero-shot,algebra,N/A,Medium,1.81,Correct,,A,A
zero-shot,algebra,N/A,Medium,27.64,Correct,,A,A
zero-shot,algebra,N/A,Medium,11.24,Correct,,A,A
zero-shot,algebra,N/A,Medium,13.08,Correct,,A,A
zero-shot,algebra,N/A,Medium,0.94,Correct,,B,B
zero-shot,algebra,N/A,Medium,6.04,Correct,,C,C
zero-shot,algebra,N/A,Medium,2.3,Correct,,B,B
zero-shot,algebra,N/A,Medium,11.94,Correct,,A,A
zero-shot,algebra,N/A,Medium,5.69,Correct,,B,B
zero-shot,algebra,N/A,Medium,2.11,Correct,,A,A
zero-shot,algebra,N/A,Medium,29.06,Correct,,C,C
zero-shot,conventions,2,Medium,24.86,Correct,,c,C
zero-shot,conventions,12,Medium,22.32,Correct,,d,D
zero-shot,conventions,27,Easy,6.21,Correct,,d,D
zero-shot,conventions,8,Medium,2.96,Correct,,c,C
zero-shot,conventions,13,Hard,9.08,Correct,,d,D
zero-shot,conventions,20,Easy,11.93,Correct,,c,C
zero-shot,conventions,15,Easy,1.26,Correct,,d,D
zero-shot,conventions,31,Easy,1.39,Correct,,a,A
zero-shot,conventions,32,Hard,3.07,Correct,,d,D
zero-shot,conventions,34,Easy,2.79,Correct,,a,A
zero-shot,conventions,35,Easy,11.77,Correct,,a,A
zero-shot,conventions,36,Medium,11.88,Correct,,d,D
zero-shot,conventions,39,Easy,0.99,Correct,,b,B
zero-shot,conventions,40,Easy,13.3,Correct,,a,A
zero-shot,conventions,41,Easy,26.51,Correct,,b,B
zero-shot,conventions,43,Easy,1.08,Correct,,b,B
zero-shot,conventions,50,Easy,3.8,Correct,,a,A
zero-shot,advanced_math,11,Medium,3.49,Correct,Which of the following expressions is equivalent to x² − 5?,C,C
zero-shot,advanced_math,3,Easy,1.81,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
zero-shot,advanced_math,6,Easy,5.97,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
zero-shot,advanced_math,14,Medium,0.83,Correct,"The expression 90y⁵ − 54y⁴ is equivalent to ry⁴(15y − 9), where r is a constant. What is the value of r?",D,D
zero-shot,advanced_math,16,Medium,9.26,Correct,Which of the following is an equivalent form of \((1.5x - 2.4)^2 - (5.2x^2 - 6.4)\)?,C,C
zero-shot,advanced_math,2,Easy,1.83,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
zero-shot,advanced_math,35,Hard,3.61,Correct,"In the xy-plane, a line with equation 2y = c for some constant c intersects a parabola at exactly one point. If the parabola has equation y = −2x² + 9x, what is the value of c?",B,B
zero-shot,advanced_math,31,Hard,2.77,Correct,"If x is a solution to the given equation, which of the following is a possible value of x + 5?

1 / (x² + 10x + 25) = 4",A,A
zero-shot,advanced_math,33,Medium,1.91,Correct,"The given equation relates the positive numbers m, n, and p. Which equation correctly gives n in terms of m and p?

7m = 5(n + p)",B,B
zero-shot,advanced_math,23,Medium,24.57,Correct,"If (x, y) is a solution to the system of equations below, which of the following could be the value of x?

y = x + 1
y = x² + x",A,A
zero-shot,advanced_math,41,Medium,12.01,Correct,"An oceanographer uses the equation s = (3/2)p to model the speed s, in knots, of an ocean wave, where p represents the period of the wave, in seconds. Which of the following represents the period of the wave in terms of the speed of the wave?",A,A
zero-shot,advanced_math,30,Easy,23.48,Correct,"The given equation relates the variables r, s, and t. Which equation correctly expresses s in terms of r and t?

6r = 7s + t",D,D
zero-shot,advanced_math,39,Hard,24.09,Correct,"What is the smallest solution to the given equation?

√((x − 2)²) = √(3x + 34)",A,A
zero-shot,advanced_math,42,Medium,30.51,Correct,"A rectangle has a length that is 15 times its width. The function y = (15w)(w) represents this situation, where y is the area, in square feet, of the rectangle and y > 0. Which of the following is the best interpretation of 15w in this context?",A,A
zero-shot,advanced_math,43,Hard,22.93,Correct,"The quadratic function h is defined as shown. In the xy-plane, the graph of y = h(x) intersects the x-axis at the points (0, 0) and (t, 0), where t is a constant. What is the value of t?",D,D
zero-shot,advanced_math,45,Hard,11.48,Correct,The function f is defined by f(x) = (-8)(2)^x + 22. What is the y-intercept of the graph of y = f(x) in the xy-plane?,A,A
zero-shot,advanced_math,46,Easy,1.51,Correct,"The graph shows the height above ground, in meters, of a ball x seconds after the ball was launched upward from a platform. Which statement is the best interpretation of the marked point (1.0, 4.8) in this context?",A,A
zero-shot,advanced_math,47,Hard,22.65,Correct,"The given function ( f(x) = 9,000(0.66)^x ) models the number of advertisements a company sent to its clients each year, where ( x ) represents the number of years since 1997, and ( 0 leq x leq 5 ). If ( y = f(x) ) is graphed in the xy-plane, which of the following is the best interpretation of the y-intercept of the graph in this context?",D,D
zero-shot,geometry,17,Easy,25.3,Correct,"Triangle ABC and triangle DEF are similar triangles, where AB and DE are corresponding sides. If DE = 2AB and the perimeter of triangle ABC is 20, what is the perimeter of triangle DEF?",B,B
zero-shot,geometry,30,Hard,4.89,Correct,"In triangle ABC, the measure of angle B is 90° and BD is an altitude of the triangle. The length of AB is 15 and the length of AC is 23 greater than the length of AB. What is the value of BC/BD?",D,D
zero-shot,geometry,6,Easy,0.88,Correct,"The area of a square is 64 square inches. What is the side length, in inches, of this square?",A,A
zero-shot,geometry,3,Easy,20.52,Correct,"The side length of a square is 55 centimeters (cm). What is the area, in cm², of the square?",C,C
zero-shot,geometry,20,Easy,2.99,Correct,"What is the area, in square centimeters, of a rectangle with a length of 34 centimeters (cm) and a width of 29 cm?",986,986
zero-shot,geometry,39,Medium,3.02,Correct,"Triangle ABC is similar to triangle XYZ, such that A, B, and C correspond to X, Y, and Z respectively. The length of each side of triangle XYZ is 2 times the length of its corresponding side in triangle ABC. The measure of side AB is 16. What is the measure of side XY?",D,D
zero-shot,geometry,1,Medium,6.0,Correct,"A right circular cylinder has a volume of 45π. If the height of the cylinder is 5, what is the radius of the cylinder?",A,A
zero-shot,geometry,18,Hard,1.29,Correct,"A rectangular poster has an area of 360 square inches. A copy of the poster is made in which the length and width of the original poster are each increased by 20%. What is the area of the copy, in square inches?",518.4,518.4
zero-shot,geometry,41,Medium,5.58,Correct,"Triangle FGH is similar to triangle JKL, where angle F corresponds to angle J and angles G and K are right angles. If sin(F) = 308/317, what is the value of sin(J)?",B,B
zero-shot,geometry,31,Easy,2.73,Correct,"In triangle XYZ, the measure of angle X is 24° and the measure of angle Y is 98°. What is the measure of angle Z?",A,A
zero-shot,geometry,12,Easy,2.37,Correct,"A rectangle has an area of 63 square meters and a length of 9 meters. What is the width, in meters, of the rectangle?",A,A
zero-shot,geometry,5,Medium,1.12,Correct,"Square X has a side length of 12 centimeters. The perimeter of square Y is 2 times the perimeter of square X. What is the length, in centimeters, of one side of square Y?",D,D
zero-shot,geometry,32,Medium,2.37,Correct,"Two nearby trees are perpendicular to the ground, which is flat. One of these trees is 10 feet tall and has a shadow that is 5 feet long. At the same time, the shadow of the other tree is 2 feet long. How tall, in feet, is the other tree?",B,B
zero-shot,geometry,9,Medium,2.22,Correct,"A cube has an edge length of 41 inches. What is the volume, in cubic inches, of the cube?",D,D
zero-shot,geometry,7,Medium,6.45,Correct,"What is the volume, in cubic centimeters, of a right rectangular prism that has a length of 4 centimeters, a width of 9 centimeters, and a height of 10 centimeters?",360,360
zero-shot,geometry,15,Medium,1.06,Correct,"A circle has a circumference of 31π centimeters. What is the diameter, in centimeters, of the circle?",31,31
zero-shot,geometry,2,Hard,28.93,Correct,Square A has side lengths that are 166 times the side lengths of square B. The area of square A is k times the area of square B. What is the value of k?,27556,27556
zero-shot,reading_comp,N/A,Hard,23.14,Incorrect,,A,C
zero-shot,reading_comp,N/A,Hard,3.46,Incorrect,,D,C
zero-shot,reading_comp,N/A,Hard,0.16,Incorrect,,A,C
zero-shot,reading_comp,N/A,Medium,3.67,Incorrect,,D,C
zero-shot,reading_comp,N/A,Easy,0.22,Incorrect,,D,C
zero-shot,reading_comp,N/A,Easy,22.57,Incorrect,,D,C
zero-shot,reading_comp,N/A,Medium,0.09,Incorrect,,A,C
zero-shot,reading_comp,N/A,Medium,0.08,Incorrect,,A,C
zero-shot,reading_comp,N/A,Hard,25.08,Incorrect,,B,C
zero-shot,reading_comp,N/A,Medium,1.03,Incorrect,,D,C
zero-shot,reading_comp,N/A,Easy,0.16,Incorrect,,A,C
zero-shot,reading_comp,N/A,Medium,3.52,Incorrect,,D,C
zero-shot,reading_comp,N/A,Hard,2.42,Incorrect,,D,C
zero-shot,reading_comp,N/A,Easy,1.77,Incorrect,,A,C
zero-shot,reading_comp,N/A,Medium,1.0,Incorrect,,B,C
zero-shot,reading_comp,N/A,Easy,21.0,Incorrect,,B,C
zero-shot,expression_of_ideas,N/A,Medium,36.01,Incorrect,,A,B
zero-shot,algebra,N/A,Easy,33.78,Incorrect,,A,B
zero-shot,algebra,N/A,Hard,29.56,Incorrect,,D,B
zero-shot,algebra,N/A,Easy,20.63,Incorrect,,21,21.
zero-shot,algebra,N/A,Medium,0.88,Incorrect,,B,C
zero-shot,algebra,N/A,Easy,27.43,Incorrect,,1/5,8
zero-shot,algebra,N/A,Hard,1.32,Incorrect,,C,A
zero-shot,algebra,N/A,Hard,22.83,Incorrect,,16/17,16
zero-shot,algebra,N/A,Easy,5.96,Incorrect,,A,5
zero-shot,algebra,N/A,Easy,1.53,Incorrect,,C,B
zero-shot,algebra,N/A,Hard,5.79,Incorrect,,A,D
zero-shot,algebra,N/A,Hard,5.95,Incorrect,,D,A
zero-shot,algebra,N/A,Easy,3.14,Incorrect,,The object is moving at a rate of 16 inches per second.,C
zero-shot,algebra,N/A,Medium,7.64,Incorrect,,x: 0 → 39; 1 → 39; 2 → 39,B
zero-shot,algebra,N/A,Medium,31.22,Incorrect,,C,4
zero-shot,algebra,N/A,Medium,29.53,Incorrect,,D,C
zero-shot,algebra,N/A,Medium,26.06,Incorrect,,8,D
zero-shot,algebra,N/A,Medium,11.29,Incorrect,,2.00,C
zero-shot,algebra,N/A,Medium,3.83,Incorrect,,A,9/5
zero-shot,algebra,N/A,Medium,20.82,Incorrect,,D,A
zero-shot,algebra,N/A,Medium,8.92,Incorrect,,11,.
zero-shot,algebra,N/A,Medium,33.87,Incorrect,,3/17,B
zero-shot,algebra,N/A,Medium,1.36,Incorrect,,33,19
zero-shot,algebra,N/A,Medium,5.94,Incorrect,,-2,C
zero-shot,algebra,N/A,Medium,21.37,Incorrect,,"{'x': -17, 'y': 0}",C
zero-shot,algebra,N/A,Medium,28.1,Incorrect,,5,C
zero-shot,algebra,N/A,Medium,26.39,Incorrect,,"{'choice': 'A', 'value': '−1/3'}",A
zero-shot,algebra,N/A,Medium,27.94,Incorrect,,"['1/2', '0.5']",B
zero-shot,algebra,N/A,Medium,8.5,Incorrect,,C,B
zero-shot,algebra,N/A,Medium,5.99,Incorrect,,D,C
zero-shot,algebra,N/A,Medium,5.91,Incorrect,,B,3
zero-shot,algebra,N/A,Medium,7.46,Incorrect,,74,18
zero-shot,algebra,N/A,Medium,5.96,Incorrect,,A,.
zero-shot,algebra,N/A,Medium,6.56,Incorrect,,3/2,60
zero-shot,algebra,N/A,Medium,25.58,Incorrect,,3/2,60
zero-shot,algebra,N/A,Medium,23.2,Incorrect,,3/2,2.5
zero-shot,algebra,N/A,Medium,26.4,Incorrect,,3/2,3.5
zero-shot,algebra,N/A,Medium,28.84,Incorrect,,3/2,2.5
zero-shot,algebra,N/A,Medium,1.35,Incorrect,,C,60
zero-shot,algebra,N/A,Medium,20.01,Incorrect,,B,60
zero-shot,algebra,N/A,Medium,27.25,Incorrect,,C,60
zero-shot,algebra,N/A,Medium,1.78,Incorrect,,C,60
zero-shot,algebra,N/A,Medium,0.27,Incorrect,,A,60
zero-shot,algebra,N/A,Medium,28.21,Incorrect,,8,60
zero-shot,algebra,N/A,Medium,1.61,Incorrect,,C,60
zero-shot,algebra,N/A,Medium,26.66,Incorrect,,D,74.
zero-shot,algebra,N/A,Medium,0.34,Incorrect,,C,60
zero-shot,algebra,N/A,Medium,0.27,Incorrect,,B,60
zero-shot,algebra,N/A,Medium,2.02,Incorrect,,B,60
zero-shot,algebra,N/A,Medium,3.29,Incorrect,,D,C
zero-shot,algebra,N/A,Medium,11.0,Incorrect,,C,60
zero-shot,algebra,N/A,Medium,0.54,Incorrect,,C,60
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,conventions,5,Hard,23.17,Incorrect,,d,A
zero-shot,conventions,22,Medium,2.86,Incorrect,,d,B
zero-shot,conventions,19,Hard,1.58,Incorrect,,d,B
zero-shot,conventions,1,Easy,21.71,Incorrect,,a,C
zero-shot,conventions,3,Hard,23.08,Incorrect,,c,D
zero-shot,conventions,7,Hard,22.84,Incorrect,,b,C
zero-shot,conventions,11,Easy,12.08,Incorrect,,d,C
zero-shot,conventions,16,Hard,23.91,Incorrect,,b,A
zero-shot,conventions,26,Medium,1.36,Incorrect,,d,A
zero-shot,conventions,29,Medium,30.65,Incorrect,,d,A
zero-shot,conventions,21,Hard,37.54,Incorrect,,c,D
zero-shot,conventions,18,Hard,17.96,Incorrect,,d,A
zero-shot,conventions,4,Medium,2.66,Incorrect,,d,B
zero-shot,conventions,33,Medium,1.13,Incorrect,,d,C
zero-shot,conventions,37,Hard,25.37,Incorrect,,a,B
zero-shot,conventions,38,Hard,2.37,Incorrect,,d,A
zero-shot,conventions,42,Medium,1.85,Incorrect,,d,A
zero-shot,conventions,44,Easy,23.29,Incorrect,,b,A
zero-shot,conventions,45,Easy,14.25,Incorrect,,a,D
zero-shot,conventions,46,Easy,23.08,Incorrect,,b,A
zero-shot,conventions,47,Hard,21.01,Incorrect,,d,A
zero-shot,conventions,48,Easy,30.42,Incorrect,,c,A
zero-shot,conventions,49,Hard,1.38,Incorrect,,d,C
zero-shot,advanced_math,19,Hard,6.64,Incorrect,"The expression \((3x - 23)(19x + 6)\) is equivalent to the expression \(ax^2 + bx + c\), where \(a\), \(b\), and \(c\) are constants. What is the value of \(b\)?",-419,B
zero-shot,advanced_math,10,Medium,6.0,Incorrect,Which of the following is equivalent to the expression x⁴ − x² − 6?,B,C
zero-shot,advanced_math,4,Easy,1.5,Incorrect,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,C
zero-shot,advanced_math,1,Easy,23.91,Incorrect,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,C
zero-shot,advanced_math,20,Easy,23.74,Incorrect,Which expression is equivalent to \( 20w - (4w + 3w) \)?,B,C
zero-shot,advanced_math,40,Medium,1.67,Incorrect,"If the ordered pair (x, y) satisfies the system of equations below, what is one possible value of x?

y = x² − 4x + 4
y = 4 − x","['A', 'D']",C
zero-shot,advanced_math,21,Medium,3.47,Incorrect,A system of equations consists of a quadratic equation and a linear equation. The equations in this system are graphed in the xy-plane shown in img123.png. How many solutions does this system have?,C,A
zero-shot,advanced_math,36,Easy,37.13,Incorrect,"The graph of a system of a linear equation and a nonlinear equation is shown. What is the solution (x, y) to this system?",C,D
zero-shot,advanced_math,44,Hard,1.52,Incorrect,The function f is defined by f(x) = (-8)(2)^x + 22. What is the y-intercept of the graph of y = f(x) in the xy-plane?,A,C
zero-shot,geometry,14,Hard,22.11,Incorrect,A right circular cone has a height of 22 centimeters (cm) and a base with a diameter of 6 cm. The volume of this cone is nπ cm³. What is the value of n?,66,33
zero-shot,geometry,34,Hard,21.51,Incorrect,"In triangles LMN and RST, angles L and R each have measure 60°, LN = 10, and RT = 30. Which additional piece of information is sufficient to prove that triangle LMN is similar to triangle RST?",D,C
zero-shot,geometry,37,Hard,3.82,Incorrect,"Triangle XYZ is similar to triangle RST such that X, Y, and Z correspond to R, S, and T, respectively. The measure of ∠Z is 20° and 2XY = RS. What is the measure of ∠T?",C,D
five-shot,reading_comp,N/A,Medium,36.19,Correct,,C,C
five-shot,reading_comp,N/A,Easy,18.02,Correct,,D,D
five-shot,reading_comp,N/A,Hard,17.95,Correct,,D,D
five-shot,reading_comp,N/A,Hard,18.02,Correct,,A,A
five-shot,reading_comp,N/A,Hard,36.09,Correct,,D,D
five-shot,reading_comp,N/A,Hard,35.9,Correct,,A,A
five-shot,reading_comp,N/A,Easy,36.01,Correct,,B,B
five-shot,reading_comp,N/A,Easy,18.0,Correct,,A,A
five-shot,reading_comp,N/A,Hard,17.99,Correct,,C,C
five-shot,reading_comp,N/A,Hard,30.0,Correct,,A,A
five-shot,reading_comp,N/A,Medium,35.83,Correct,,D,D
five-shot,reading_comp,N/A,Easy,18.19,Correct,,D,D
five-shot,reading_comp,N/A,Hard,30.79,Correct,,C,C
five-shot,reading_comp,N/A,Easy,36.93,Correct,,D,D
five-shot,reading_comp,N/A,Easy,35.67,Correct,,C,C
five-shot,reading_comp,N/A,Medium,18.09,Correct,,B,B
five-shot,reading_comp,N/A,Medium,29.91,Correct,,A,A
five-shot,reading_comp,N/A,Medium,42.11,Correct,,A,A
five-shot,reading_comp,N/A,Hard,41.83,Correct,,B,B
five-shot,reading_comp,N/A,Hard,18.2,Correct,,D,D
five-shot,reading_comp,N/A,Medium,21.22,Correct,,A,A
five-shot,reading_comp,N/A,Hard,26.75,Correct,,C,C
