Strategy,Subject,Question_Number,Difficulty,Runtime,Status,Question,Correct_Answer,Model_Answer
zero-shot,expression_of_ideas,N/A,Medium,4.38,Correct,,A,A
zero-shot,expression_of_ideas,N/A,Medium,0.9,Correct,,B,B
zero-shot,expression_of_ideas,N/A,Medium,1.14,Correct,,B,B
zero-shot,expression_of_ideas,N/A,Medium,1.05,Correct,,B,B
zero-shot,expression_of_ideas,N/A,Medium,0.89,Correct,,C,C
zero-shot,expression_of_ideas,N/A,Medium,0.73,Correct,,A,A
zero-shot,expression_of_ideas,N/A,Medium,1.09,Correct,,B,B
zero-shot,expression_of_ideas,N/A,Medium,0.94,Correct,,A,A
zero-shot,expression_of_ideas,N/A,Medium,0.95,Correct,,D,D
zero-shot,expression_of_ideas,N/A,Medium,0.88,Correct,,B,B
zero-shot,expression_of_ideas,N/A,Medium,0.94,Correct,,C,C
zero-shot,expression_of_ideas,N/A,Medium,1.47,Correct,,A,A
zero-shot,algebra,N/A,Easy,0.79,Correct,,40,40
zero-shot,algebra,N/A,Easy,1.09,Correct,,C,C
zero-shot,algebra,N/A,Easy,0.94,Correct,,21,21
zero-shot,algebra,N/A,Medium,0.93,Correct,,B,B
zero-shot,algebra,N/A,Hard,1.03,Correct,,D,D
zero-shot,algebra,N/A,Medium,0.94,Correct,,B,B
zero-shot,algebra,N/A,Medium,0.91,Correct,,2,2
zero-shot,algebra,N/A,Easy,1.01,Correct,,35,35
zero-shot,algebra,N/A,Medium,1.15,Correct,,A,A
zero-shot,algebra,N/A,Easy,0.97,Correct,,A,A
zero-shot,algebra,N/A,Easy,0.99,Correct,,D,D
zero-shot,algebra,N/A,Easy,0.79,Correct,,A,A
zero-shot,algebra,N/A,Easy,1.09,Correct,,A,A
zero-shot,algebra,N/A,Easy,1.05,Correct,,A,A
zero-shot,algebra,N/A,Hard,1.2,Correct,,A,A
zero-shot,algebra,N/A,Easy,1.04,Correct,,A,A
zero-shot,algebra,N/A,Medium,0.87,Correct,,9,9
zero-shot,algebra,N/A,Medium,0.9,Correct,,C,C
zero-shot,algebra,N/A,Medium,1.06,Correct,,30,30
zero-shot,algebra,N/A,Medium,1.05,Correct,,241,241
zero-shot,algebra,N/A,Medium,1.08,Correct,,2,2
zero-shot,algebra,N/A,Medium,1.0,Correct,,A,A
zero-shot,algebra,N/A,Medium,3.49,Correct,,A,A
zero-shot,algebra,N/A,Medium,0.95,Correct,,A,A
zero-shot,algebra,N/A,Medium,1.56,Correct,,A,A
zero-shot,algebra,N/A,Medium,0.91,Correct,,A,A
zero-shot,algebra,N/A,Medium,0.94,Correct,,B,B
zero-shot,algebra,N/A,Medium,0.97,Correct,,C,C
zero-shot,algebra,N/A,Medium,1.03,Correct,,B,B
zero-shot,algebra,N/A,Medium,1.07,Correct,,A,A
zero-shot,algebra,N/A,Medium,1.0,Correct,,B,B
zero-shot,algebra,N/A,Medium,1.09,Correct,,C,C
zero-shot,algebra,N/A,Medium,1.18,Correct,,B,B
zero-shot,algebra,N/A,Medium,0.98,Correct,,A,A
zero-shot,algebra,N/A,Medium,0.98,Correct,,A,A
zero-shot,algebra,N/A,Medium,0.79,Correct,,B,B
zero-shot,algebra,N/A,Medium,1.01,Correct,,B,B
zero-shot,algebra,N/A,Medium,1.24,Correct,,C,C
zero-shot,algebra,N/A,Medium,0.78,Correct,,C,C
zero-shot,algebra,N/A,Medium,0.96,Correct,,C,C
zero-shot,conventions,17,Hard,1.11,Correct,,d,D
zero-shot,conventions,18,Hard,0.92,Correct,,d,D
zero-shot,conventions,24,Easy,1.63,Correct,,b,B
zero-shot,conventions,20,Easy,1.06,Correct,,c,C
zero-shot,conventions,5,Hard,1.01,Correct,,d,D
zero-shot,conventions,9,Easy,1.64,Correct,,d,D
zero-shot,conventions,28,Medium,0.95,Correct,,a,A
zero-shot,conventions,3,Hard,0.99,Correct,,c,C
zero-shot,conventions,8,Medium,0.91,Correct,,c,C
zero-shot,conventions,31,Easy,0.8,Correct,,a,A
zero-shot,conventions,34,Easy,1.01,Correct,,a,A
zero-shot,conventions,35,Easy,2.15,Correct,,a,A
zero-shot,conventions,37,Hard,0.95,Correct,,a,A
zero-shot,conventions,38,Hard,1.07,Correct,,d,D
zero-shot,conventions,39,Easy,1.11,Correct,,b,B
zero-shot,conventions,40,Easy,1.23,Correct,,a,A
zero-shot,conventions,41,Easy,1.13,Correct,,b,B
zero-shot,conventions,42,Medium,0.93,Correct,,d,D
zero-shot,conventions,43,Easy,0.94,Correct,,b,B
zero-shot,conventions,44,Easy,1.18,Correct,,b,B
zero-shot,conventions,45,Easy,1.01,Correct,,a,A
zero-shot,conventions,46,Easy,1.06,Correct,,b,B
zero-shot,conventions,48,Easy,1.05,Correct,,c,C
zero-shot,advanced_math,16,Medium,1.17,Correct,Which of the following is an equivalent form of \((1.5x - 2.4)^2 - (5.2x^2 - 6.4)\)?,C,C
zero-shot,advanced_math,6,Easy,1.12,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
zero-shot,advanced_math,9,Medium,1.02,Correct,"(2x + 5)² − (x − 2) + 2(x + 3)

Which of the following is equivalent to the expression above?",A,A
zero-shot,advanced_math,12,Easy,1.03,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
zero-shot,advanced_math,7,Easy,1.18,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
zero-shot,advanced_math,1,Easy,1.06,Correct,"Which expression is equivalent to (m⁴q⁴z⁻¹)(mq⁵z³), where m, q, and z are positive?",B,B
zero-shot,advanced_math,18,Easy,1.05,Correct,Which expression is equivalent to \(11x^3 - 5x^3\)?,B,B
zero-shot,advanced_math,41,Medium,0.88,Correct,"An oceanographer uses the equation s = (3/2)p to model the speed s, in knots, of an ocean wave, where p represents the period of the wave, in seconds. Which of the following represents the period of the wave in terms of the speed of the wave?",A,A
zero-shot,advanced_math,25,Easy,2.7,Correct,"The graphs of the given equations intersect at the point (x, y) in the xy-plane. What is the value of y?

x = 49
y = √x + 9",A,A
zero-shot,advanced_math,30,Easy,1.13,Correct,"The given equation relates the variables r, s, and t. Which equation correctly expresses s in terms of r and t?

6r = 7s + t",D,D
zero-shot,advanced_math,26,Easy,1.16,Correct,"The graphs of the given equations intersect at the point (x, y) in the xy-plane. What is the value of y?

x = 49
y = √x + 9",A,A
zero-shot,advanced_math,24,Medium,1.16,Correct,"What values satisfy the equation below?

x² - x - 1 = 0",C,C
zero-shot,advanced_math,37,Medium,1.08,Correct,"What is the product of the solutions to the given equation?

(x − 4)(x + 2)(x − 1) = 0",D,D
zero-shot,advanced_math,39,Hard,1.06,Correct,"What is the smallest solution to the given equation?

√((x − 2)²) = √(3x + 34)",A,A
zero-shot,advanced_math,42,Medium,1.12,Correct,"A rectangle has a length that is 15 times its width. The function y = (15w)(w) represents this situation, where y is the area, in square feet, of the rectangle and y > 0. Which of the following is the best interpretation of 15w in this context?",A,A
zero-shot,advanced_math,46,Easy,1.03,Correct,"The graph shows the height above ground, in meters, of a ball x seconds after the ball was launched upward from a platform. Which statement is the best interpretation of the marked point (1.0, 4.8) in this context?",A,A
zero-shot,advanced_math,47,Hard,1.07,Correct,"The given function ( f(x) = 9,000(0.66)^x ) models the number of advertisements a company sent to its clients each year, where ( x ) represents the number of years since 1997, and ( 0 leq x leq 5 ). If ( y = f(x) ) is graphed in the xy-plane, which of the following is the best interpretation of the y-intercept of the graph in this context?",D,D
zero-shot,geometry,7,Medium,2.94,Correct,"What is the volume, in cubic centimeters, of a right rectangular prism that has a length of 4 centimeters, a width of 9 centimeters, and a height of 10 centimeters?",360,360
zero-shot,geometry,1,Medium,0.88,Correct,"A right circular cylinder has a volume of 45π. If the height of the cylinder is 5, what is the radius of the cylinder?",A,A
zero-shot,geometry,16,Hard,1.08,Correct,"A manufacturer determined that right cylindrical containers with a height that is 4 inches longer than the radius offer the optimal number of containers to be displayed on a shelf. Which of the following expresses the volume, V, in cubic inches, of such containers, where r is the radius, in inches?",D,D
zero-shot,geometry,37,Hard,1.03,Correct,"Triangle XYZ is similar to triangle RST such that X, Y, and Z correspond to R, S, and T, respectively. The measure of ∠Z is 20° and 2XY = RS. What is the measure of ∠T?",C,C
zero-shot,geometry,3,Easy,0.87,Correct,"The side length of a square is 55 centimeters (cm). What is the area, in cm², of the square?",C,C
zero-shot,geometry,17,Easy,0.95,Correct,"Triangle ABC and triangle DEF are similar triangles, where AB and DE are corresponding sides. If DE = 2AB and the perimeter of triangle ABC is 20, what is the perimeter of triangle DEF?",B,B
zero-shot,geometry,15,Medium,0.82,Correct,"A circle has a circumference of 31π centimeters. What is the diameter, in centimeters, of the circle?",31,31
zero-shot,geometry,30,Hard,1.04,Correct,"In triangle ABC, the measure of angle B is 90° and BD is an altitude of the triangle. The length of AB is 15 and the length of AC is 23 greater than the length of AB. What is the value of BC/BD?",D,D
zero-shot,geometry,10,Medium,0.81,Correct,"A cylinder has a diameter of 8 inches and a height of 12 inches. What is the volume, in cubic inches, of the cylinder?",C,C
zero-shot,geometry,39,Medium,1.18,Correct,"Triangle ABC is similar to triangle XYZ, such that A, B, and C correspond to X, Y, and Z respectively. The length of each side of triangle XYZ is 2 times the length of its corresponding side in triangle ABC. The measure of side AB is 16. What is the measure of side XY?",D,D
zero-shot,geometry,5,Medium,1.06,Correct,"Square X has a side length of 12 centimeters. The perimeter of square Y is 2 times the perimeter of square X. What is the length, in centimeters, of one side of square Y?",D,D
zero-shot,reading_comp,N/A,Hard,1.31,Incorrect,,A,D
zero-shot,reading_comp,N/A,Medium,0.92,Incorrect,,A,B
zero-shot,expression_of_ideas,N/A,Medium,0.83,Incorrect,,C,B
zero-shot,expression_of_ideas,N/A,Medium,1.0,Incorrect,,B,A
zero-shot,expression_of_ideas,N/A,Medium,1.05,Incorrect,,D,B
zero-shot,expression_of_ideas,N/A,Medium,0.89,Incorrect,,D,A
zero-shot,algebra,N/A,Easy,1.39,Incorrect,,A,B
zero-shot,algebra,N/A,Hard,1.19,Incorrect,,D,C
zero-shot,algebra,N/A,Easy,1.49,Incorrect,,1/5,8
zero-shot,algebra,N/A,Hard,1.38,Incorrect,,C,A
zero-shot,algebra,N/A,Hard,0.96,Incorrect,,16/17,D
zero-shot,algebra,N/A,Easy,0.91,Incorrect,,C,B
zero-shot,algebra,N/A,Hard,0.97,Incorrect,,A,D
zero-shot,algebra,N/A,Hard,0.94,Incorrect,,A,D
zero-shot,algebra,N/A,Medium,0.83,Incorrect,,A,C
zero-shot,algebra,N/A,Hard,0.89,Incorrect,,A,B
zero-shot,algebra,N/A,Hard,1.01,Incorrect,,D,C
zero-shot,algebra,N/A,Medium,0.92,Incorrect,,2.6,2.4
zero-shot,algebra,N/A,Easy,0.93,Incorrect,,The object is moving at a rate of 16 inches per second.,C
zero-shot,algebra,N/A,Medium,0.84,Incorrect,,x: 0 → 39; 1 → 39; 2 → 39,B
zero-shot,algebra,N/A,Medium,0.85,Incorrect,,D,C
zero-shot,algebra,N/A,Medium,0.94,Incorrect,,8,D
zero-shot,algebra,N/A,Medium,0.67,Incorrect,,2.00,C
zero-shot,algebra,N/A,Medium,0.75,Incorrect,,D,A
zero-shot,algebra,N/A,Medium,0.98,Incorrect,,11,C
zero-shot,algebra,N/A,Medium,1.17,Incorrect,,3/17,3
zero-shot,algebra,N/A,Medium,1.04,Incorrect,,33,2
zero-shot,algebra,N/A,Medium,0.94,Incorrect,,-2,C
zero-shot,algebra,N/A,Medium,0.88,Incorrect,,"{'x': -17, 'y': 0}",C
zero-shot,algebra,N/A,Medium,0.92,Incorrect,,5,C
zero-shot,algebra,N/A,Medium,1.0,Incorrect,,"{'choice': 'A', 'value': '−1/3'}",A
zero-shot,algebra,N/A,Medium,0.85,Incorrect,,"['1/2', '0.5']",2
zero-shot,algebra,N/A,Medium,1.33,Incorrect,,C,B
zero-shot,algebra,N/A,Medium,1.05,Incorrect,,D,C
zero-shot,algebra,N/A,Medium,0.84,Incorrect,,B,C
zero-shot,algebra,N/A,Medium,1.15,Incorrect,,74,54
zero-shot,algebra,N/A,Medium,1.1,Incorrect,,A,C
zero-shot,algebra,N/A,Medium,0.89,Incorrect,,3/2,C
zero-shot,algebra,N/A,Medium,0.95,Incorrect,,3/2,C
zero-shot,algebra,N/A,Medium,0.96,Incorrect,,3/2,D
zero-shot,algebra,N/A,Medium,0.8,Incorrect,,3/2,C
zero-shot,algebra,N/A,Medium,0.9,Incorrect,,3/2,C
zero-shot,algebra,N/A,Medium,0.95,Incorrect,,C,B
zero-shot,algebra,N/A,Medium,0.94,Incorrect,,C,A
zero-shot,algebra,N/A,Medium,1.25,Incorrect,,8,C
zero-shot,algebra,N/A,Medium,1.09,Incorrect,,C,A
zero-shot,algebra,N/A,Medium,0.93,Incorrect,,D,B
zero-shot,algebra,N/A,Medium,0.72,Incorrect,,C,D
zero-shot,algebra,N/A,Medium,0.88,Incorrect,,D,B
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,sat_reading,N/A,N/A,0,Incorrect,,,
zero-shot,conventions,23,Easy,1.25,Incorrect,,b,A
zero-shot,conventions,14,Hard,0.69,Incorrect,,d,C
zero-shot,conventions,6,Easy,1.07,Incorrect,,c,A
zero-shot,conventions,27,Easy,0.9,Incorrect,,d,C
zero-shot,conventions,16,Hard,0.87,Incorrect,,b,C
zero-shot,conventions,2,Medium,1.11,Incorrect,,c,D
zero-shot,conventions,1,Easy,0.91,Incorrect,,a,B
zero-shot,conventions,21,Hard,0.82,Incorrect,,c,D
zero-shot,conventions,19,Hard,1.6,Incorrect,,d,A
zero-shot,conventions,15,Easy,1.0,Incorrect,,d,C
zero-shot,conventions,26,Medium,0.91,Incorrect,,d,C
zero-shot,conventions,32,Hard,1.27,Incorrect,,d,B
zero-shot,conventions,33,Medium,0.86,Incorrect,,d,C
zero-shot,conventions,36,Medium,1.15,Incorrect,,d,B
zero-shot,conventions,47,Hard,0.95,Incorrect,,d,A
zero-shot,conventions,49,Hard,1.21,Incorrect,,d,C
zero-shot,conventions,50,Easy,1.26,Incorrect,,a,B
zero-shot,advanced_math,17,Hard,9.95,Incorrect,"For what value of x is the given expression \( \sqrt[5]{70n \left( \sqrt[6]{70n} \right)^2} \) equivalent to \((70n)^{30x}\), where \(n > 1\)?",4/225,A
zero-shot,advanced_math,10,Medium,1.07,Incorrect,Which of the following is equivalent to the expression x⁴ − x² − 6?,B,A
zero-shot,advanced_math,14,Medium,1.19,Incorrect,"The expression 90y⁵ − 54y⁴ is equivalent to ry⁴(15y − 9), where r is a constant. What is the value of r?",D,A
zero-shot,advanced_math,20,Easy,1.15,Incorrect,Which expression is equivalent to \( 20w - (4w + 3w) \)?,B,C
zero-shot,advanced_math,36,Easy,1.59,Incorrect,"The graph of a system of a linear equation and a nonlinear equation is shown. What is the solution (x, y) to this system?",C,B
zero-shot,advanced_math,23,Medium,1.19,Incorrect,"If (x, y) is a solution to the system of equations below, which of the following could be the value of x?

y = x + 1
y = x² + x",A,C
zero-shot,advanced_math,28,Hard,5.24,Incorrect,"In the xy-plane, a line with equation 2y = 4.5 intersects a parabola at exactly one point. If the parabola has equation y = -4x² + bx, where b is a positive constant, what is the value of b?",C,B
zero-shot,advanced_math,43,Hard,1.11,Incorrect,"The quadratic function h is defined as shown. In the xy-plane, the graph of y = h(x) intersects the x-axis at the points (0, 0) and (t, 0), where t is a constant. What is the value of t?",D,B
zero-shot,advanced_math,44,Hard,1.06,Incorrect,The function f is defined by f(x) = (-8)(2)^x + 22. What is the y-intercept of the graph of y = f(x) in the xy-plane?,A,C
zero-shot,advanced_math,45,Hard,1.14,Incorrect,The function f is defined by f(x) = (-8)(2)^x + 22. What is the y-intercept of the graph of y = f(x) in the xy-plane?,A,C
zero-shot,geometry,11,Medium,0.88,Incorrect,"A manufacturing company produces two sizes of cylindrical containers that each have a height of 50 centimeters. The radius of container A is 16 centimeters, and the radius of container B is 25% longer than the radius of container A. What is the volume, in cubic centimeters, of container B?",B,C
zero-shot,geometry,51,Hard,0.89,Incorrect,"An isosceles right triangle has a hypotenuse of length 58 inches. What is the perimeter, in inches, of this triangle?",58 + 58√2,174
zero-shot,geometry,2,Hard,1.07,Incorrect,Square A has side lengths that are 166 times the side lengths of square B. The area of square A is k times the area of square B. What is the value of k?,27556,27656
zero-shot,geometry,32,Medium,0.88,Incorrect,"Two nearby trees are perpendicular to the ground, which is flat. One of these trees is 10 feet tall and has a shadow that is 5 feet long. At the same time, the shadow of the other tree is 2 feet long. How tall, in feet, is the other tree?",B,C
zero-shot,geometry,31,Easy,0.96,Incorrect,"In triangle XYZ, the measure of angle X is 24° and the measure of angle Y is 98°. What is the measure of angle Z?",A,B
zero-shot,geometry,34,Hard,0.72,Incorrect,"In triangles LMN and RST, angles L and R each have measure 60°, LN = 10, and RT = 30. Which additional piece of information is sufficient to prove that triangle LMN is similar to triangle RST?",D,C
zero-shot,geometry,33,Hard,0.92,Incorrect,"In triangles ABC and DEF, angles B and E each have measure 27° and angles C and F each have measure 41°. Which additional piece of information is sufficient to determine whether triangle ABC is congruent to triangle DEF?",C,A
zero-shot,geometry,13,Hard,0.89,Incorrect,"A cube has a volume of 474,552 cubic units. What is the surface area, in square units, of the cube?",36504,1
zero-shot,geometry,4,Medium,1.24,Incorrect,What is the length of one side of a square that has the same area as a circle with radius 2?,C,B
five-shot,reading_comp,N/A,Easy,1.13,Correct,,A,A
five-shot,reading_comp,N/A,Medium,0.94,Correct,,C,C
five-shot,reading_comp,N/A,Medium,1.03,Correct,,B,B
five-shot,reading_comp,N/A,Medium,1.11,Correct,,D,D
five-shot,reading_comp,N/A,Easy,1.25,Correct,,A,A
five-shot,reading_comp,N/A,Hard,0.88,Correct,,B,B
five-shot,reading_comp,N/A,Easy,1.02,Correct,,A,A
five-shot,reading_comp,N/A,Medium,1.06,Correct,,A,A
five-shot,reading_comp,N/A,Hard,0.98,Correct,,D,D
five-shot,reading_comp,N/A,Medium,0.89,Correct,,C,C
five-shot,reading_comp,N/A,Hard,1.41,Correct,,C,C
five-shot,reading_comp,N/A,Hard,1.11,Correct,,D,D
five-shot,reading_comp,N/A,Medium,0.96,Correct,,A,A
five-shot,reading_comp,N/A,Easy,1.06,Correct,,D,D
five-shot,reading_comp,N/A,Hard,1.14,Correct,,B,B
five-shot,reading_comp,N/A,Hard,0.86,Correct,,A,A
five-shot,reading_comp,N/A,Easy,1.26,Correct,,A,A
five-shot,reading_comp,N/A,Hard,1.23,Correct,,B,B
five-shot,reading_comp,N/A,Easy,1.07,Correct,,D,D
five-shot,reading_comp,N/A,Easy,1.15,Correct,,B,B
five-shot,reading_comp,N/A,Hard,1.69,Correct,,B,B
five-shot,reading_comp,N/A,Hard,1.43,Correct,,D,D
five-shot,reading_comp,N/A,Medium,1.02,Correct,,D,D
