Strategy,Subject,Question_Number,Difficulty,Runtime,Status,Question,Correct_Answer,Model_Answer
zero-shot,CR,38,Medium,0.27,Correct,,c,C
zero-shot,CR,40,Medium,0.27,Correct,,c,C
zero-shot,CR,41,Medium,0.27,Correct,,b,B
zero-shot,CR,43,Medium,0.26,Correct,,c,C
zero-shot,CR,45,Medium,0.29,Correct,,c,C
zero-shot,CR,47,Medium,0.27,Correct,,b,B
zero-shot,CR,48,Medium,0.28,Correct,,c,C
zero-shot,RC_Result,4,Medium,0.25,Incorrect,,a,C
zero-shot,RC_Result,9,Medium,0.25,Incorrect,,a,D
zero-shot,RC_Result,10,Medium,0.25,Incorrect,,a,B
zero-shot,RC_Result,12,Challenging,0.27,Incorrect,,b,C
zero-shot,RC_Result,14,Challenging,0.26,Incorrect,,c,D
zero-shot,RC_Result,17,Medium,0.26,Incorrect,,c,A
zero-shot,RC_Result,18,Medium,0.26,Incorrect,,b,C
zero-shot,RC_Result,23,Medium,0.25,Incorrect,,d,C
zero-shot,RC_Result,25,Medium,0.26,Incorrect,,a,B
zero-shot,RC_Result,26,Medium,0.26,Incorrect,,d,C
zero-shot,RC_Result,28,Medium,0.3,Incorrect,,d,E
zero-shot,RC_Result,30,Medium,0.26,Incorrect,,b,A
zero-shot,RC_Result,31,Medium,0.27,Incorrect,,b,D
zero-shot,RC_Result,32,Medium,0.29,Incorrect,,e,B
zero-shot,RC_Result,33,Medium,0.26,Incorrect,,e,D
zero-shot,RC_Result,35,Medium,0.49,Incorrect,,c,E
zero-shot,RC_Result,36,Medium,0.26,Incorrect,,b,D
zero-shot,RC_Result,37,Medium,0.25,Incorrect,,d,E
zero-shot,RC_Result,39,Medium,0.25,Incorrect,,b,E
zero-shot,RC_Result,42,Medium,0.25,Incorrect,,a,E
zero-shot,RC_Result,44,Medium,0.26,Incorrect,,b,C
zero-shot,RC_Result,46,Medium,0.27,Incorrect,,b,A
zero-shot,CR,4,Medium,0.27,Incorrect,,a,C
zero-shot,CR,9,Medium,0.27,Incorrect,,a,D
zero-shot,CR,12,Challenging,0.28,Incorrect,,b,C
zero-shot,CR,14,Challenging,0.3,Incorrect,,c,D
zero-shot,CR,17,Medium,0.26,Incorrect,,c,A
zero-shot,CR,18,Medium,0.35,Incorrect,,b,C
zero-shot,CR,23,Medium,0.26,Incorrect,,d,C
zero-shot,CR,25,Medium,0.26,Incorrect,,a,B
zero-shot,CR,26,Medium,0.26,Incorrect,,d,C
zero-shot,CR,28,Medium,0.25,Incorrect,,d,E
zero-shot,CR,30,Medium,0.26,Incorrect,,b,A
zero-shot,CR,31,Medium,0.26,Incorrect,,b,D
zero-shot,CR,32,Medium,0.29,Incorrect,,e,B
zero-shot,CR,33,Medium,0.25,Incorrect,,e,D
zero-shot,CR,36,Medium,0.26,Incorrect,,b,D
zero-shot,CR,37,Medium,0.26,Incorrect,,d,E
zero-shot,CR,39,Medium,0.26,Incorrect,,b,E
zero-shot,CR,42,Medium,0.27,Incorrect,,a,E
zero-shot,CR,44,Medium,0.3,Incorrect,,b,C
zero-shot,CR,46,Medium,0.27,Incorrect,,b,A
five-shot,RC_Result,1,Medium,0.42,Correct,,b,B
five-shot,RC_Result,2,Medium,0.43,Correct,,d,D
five-shot,RC_Result,3,Medium,0.42,Correct,,c,C
five-shot,RC_Result,4,Medium,0.77,Correct,,a,A
five-shot,RC_Result,5,Medium,0.42,Correct,,c,C
five-shot,RC_Result,7,Challenging,0.47,Correct,,b,B
five-shot,RC_Result,8,Challenging,0.43,Correct,,c,C
five-shot,RC_Result,9,Medium,0.43,Correct,,a,A
five-shot,RC_Result,10,Medium,0.41,Correct,,a,A
five-shot,RC_Result,11,Challenging,0.44,Correct,,c,C
five-shot,RC_Result,12,Challenging,0.43,Correct,,b,B
five-shot,RC_Result,13,Challenging,0.42,Correct,,c,C
five-shot,RC_Result,16,Medium,0.42,Correct,,b,B
five-shot,RC_Result,18,Medium,0.44,Correct,,a,A
five-shot,RC_Result,22,Medium,0.42,Correct,,e,E
five-shot,RC_Result,24,Medium,0.45,Correct,,d,D
five-shot,RC_Result,27,Medium,0.42,Correct,,b,B
five-shot,RC_Result,28,Medium,0.46,Correct,,a,A
five-shot,RC_Result,29,Medium,0.49,Correct,,c,C
five-shot,RC_Result,31,Medium,0.45,Correct,,c,C
five-shot,RC_Result,34,Medium,0.86,Correct,,c,C
five-shot,RC_Result,35,Medium,0.45,Correct,,c,C
five-shot,RC_Result,36,Medium,0.44,Correct,,b,B
five-shot,RC_Result,38,Medium,0.42,Correct,,c,C
five-shot,RC_Result,40,Medium,0.75,Correct,,c,C
five-shot,RC_Result,41,Medium,0.47,Correct,,b,B
five-shot,RC_Result,43,Medium,0.43,Correct,,c,C
five-shot,RC_Result,47,Medium,0.46,Correct,,b,B
five-shot,RC_Result,48,Medium,0.42,Correct,,c,C
five-shot,CR,1,Medium,0.44,Correct,,b,B
five-shot,CR,2,Medium,0.44,Correct,,d,D
five-shot,CR,3,Medium,0.43,Correct,,c,C
five-shot,CR,4,Medium,0.43,Correct,,a,A
five-shot,CR,5,Medium,0.44,Correct,,c,C
five-shot,CR,6,Difficult,0.55,Correct,,b,B
five-shot,CR,7,Challenging,0.43,Correct,,b,B
five-shot,CR,8,Challenging,0.42,Correct,,c,C
five-shot,CR,9,Medium,0.43,Correct,,a,A
five-shot,CR,10,Medium,0.43,Correct,,a,A
five-shot,CR,11,Challenging,0.43,Correct,,c,C
five-shot,CR,12,Challenging,0.41,Correct,,b,B
five-shot,CR,13,Challenging,0.53,Correct,,c,C
five-shot,CR,15,Medium,0.44,Correct,,a,A
five-shot,CR,16,Medium,0.43,Correct,,b,B
five-shot,CR,18,Medium,0.49,Correct,,a,A
five-shot,CR,22,Medium,0.45,Correct,,e,E
five-shot,CR,24,Medium,0.44,Correct,,d,D
five-shot,CR,27,Medium,0.42,Correct,,b,B
five-shot,CR,28,Medium,0.41,Correct,,a,A
five-shot,CR,29,Medium,0.43,Correct,,c,C
five-shot,CR,31,Medium,0.43,Correct,,c,C
five-shot,CR,34,Medium,0.45,Correct,,c,C
five-shot,CR,35,Medium,0.45,Correct,,c,C
five-shot,CR,38,Medium,0.67,Correct,,c,C
five-shot,CR,41,Medium,0.44,Correct,,b,B
five-shot,CR,43,Medium,0.43,Correct,,c,C
five-shot,CR,45,Medium,0.41,Correct,,c,C
five-shot,CR,47,Medium,0.43,Correct,,b,B
five-shot,CR,48,Medium,0.43,Correct,,c,C
five-shot,RC_Result,6,Difficult,0.45,Incorrect,,b,A
five-shot,RC_Result,14,Challenging,0.81,Incorrect,,c,D
five-shot,RC_Result,15,Medium,0.43,Incorrect,,a,B
five-shot,RC_Result,17,Medium,0.44,Incorrect,,c,E
five-shot,RC_Result,18,Medium,0.45,Incorrect,,b,C
five-shot,RC_Result,20,Medium,0.41,Incorrect,,c,D
five-shot,RC_Result,21,Medium,0.43,Incorrect,,d,B
five-shot,RC_Result,23,Medium,0.43,Incorrect,,d,C
five-shot,RC_Result,25,Medium,0.43,Incorrect,,a,B
five-shot,RC_Result,26,Medium,0.41,Incorrect,,d,C
five-shot,RC_Result,28,Medium,0.41,Incorrect,,d,E
five-shot,RC_Result,30,Medium,0.53,Incorrect,,b,A
five-shot,RC_Result,31,Medium,0.43,Incorrect,,b,D
five-shot,RC_Result,32,Medium,0.45,Incorrect,,e,B
five-shot,RC_Result,33,Medium,0.42,Incorrect,,e,D
five-shot,RC_Result,37,Medium,0.45,Incorrect,,d,A
five-shot,RC_Result,39,Medium,0.42,Incorrect,,b,A
five-shot,RC_Result,42,Medium,0.45,Incorrect,,a,E
five-shot,RC_Result,44,Medium,0.43,Incorrect,,b,A
five-shot,RC_Result,45,Medium,0.44,Incorrect,,c,A
five-shot,RC_Result,46,Medium,0.44,Incorrect,,b,A
five-shot,CR,14,Challenging,0.42,Incorrect,,c,D
five-shot,CR,17,Medium,0.42,Incorrect,,c,E
five-shot,CR,18,Medium,0.42,Incorrect,,b,C
five-shot,CR,20,Medium,0.41,Incorrect,,c,D
five-shot,CR,21,Medium,0.42,Incorrect,,d,B
five-shot,CR,23,Medium,0.42,Incorrect,,d,C
five-shot,CR,25,Medium,0.42,Incorrect,,a,B
five-shot,CR,26,Medium,0.45,Incorrect,,d,C
five-shot,CR,28,Medium,0.42,Incorrect,,d,E
five-shot,CR,30,Medium,0.44,Incorrect,,b,A
five-shot,CR,31,Medium,0.42,Incorrect,,b,D
five-shot,CR,32,Medium,0.42,Incorrect,,e,B
five-shot,CR,33,Medium,0.46,Incorrect,,e,D
five-shot,CR,36,Medium,0.44,Incorrect,,b,A
five-shot,CR,37,Medium,0.44,Incorrect,,d,A
five-shot,CR,39,Medium,0.43,Incorrect,,b,A
five-shot,CR,40,Medium,0.42,Incorrect,,c,E
five-shot,CR,42,Medium,0.42,Incorrect,,a,E
five-shot,CR,44,Medium,0.43,Incorrect,,b,A
five-shot,CR,46,Medium,0.44,Incorrect,,b,A
chain-of-thought,RC_Result,1,Medium,7.26,Correct,,b,B
chain-of-thought,RC_Result,2,Medium,8.75,Correct,,d,D
chain-of-thought,RC_Result,3,Medium,7.02,Correct,,c,C
chain-of-thought,RC_Result,4,Medium,7.41,Correct,,a,A
chain-of-thought,RC_Result,5,Medium,5.97,Correct,,c,C
chain-of-thought,RC_Result,7,Challenging,6.89,Correct,,b,B
chain-of-thought,RC_Result,11,Challenging,8.08,Correct,,c,C
chain-of-thought,RC_Result,15,Medium,8.14,Correct,,a,A
chain-of-thought,RC_Result,18,Medium,8.19,Correct,,a,A
chain-of-thought,RC_Result,20,Medium,4.86,Correct,,c,C
chain-of-thought,RC_Result,22,Medium,4.49,Correct,,e,E
chain-of-thought,RC_Result,24,Medium,9.11,Correct,,d,D
chain-of-thought,RC_Result,27,Medium,6.57,Correct,,b,B
chain-of-thought,RC_Result,28,Medium,6.57,Correct,,a,A
chain-of-thought,RC_Result,28,Medium,4.8,Correct,,d,D
chain-of-thought,RC_Result,31,Medium,7.69,Correct,,c,C
chain-of-thought,RC_Result,35,Medium,6.42,Correct,,c,C
chain-of-thought,RC_Result,37,Medium,5.57,Correct,,d,D
chain-of-thought,RC_Result,38,Medium,5.77,Correct,,c,C
chain-of-thought,RC_Result,42,Medium,6.06,Correct,,a,A
chain-of-thought,RC_Result,43,Medium,6.4,Correct,,c,C
chain-of-thought,RC_Result,48,Medium,5.78,Correct,,c,C
chain-of-thought,CR,1,Medium,5.87,Correct,,b,B
chain-of-thought,CR,2,Medium,6.02,Correct,,d,D
chain-of-thought,CR,4,Medium,8.51,Correct,,a,A
chain-of-thought,CR,5,Medium,5.92,Correct,,c,C
chain-of-thought,CR,6,Difficult,5.82,Correct,,b,B
chain-of-thought,CR,8,Challenging,7.48,Correct,,c,C
chain-of-thought,CR,9,Medium,8.33,Correct,,a,A
chain-of-thought,CR,11,Challenging,7.18,Correct,,c,C
chain-of-thought,CR,13,Challenging,6.67,Correct,,c,C
chain-of-thought,CR,15,Medium,6.2,Correct,,a,A
chain-of-thought,CR,16,Medium,4.71,Correct,,b,B
chain-of-thought,CR,18,Medium,4.73,Correct,,a,A
chain-of-thought,CR,20,Medium,4.39,Correct,,c,C
chain-of-thought,CR,21,Medium,6.21,Correct,,d,D
chain-of-thought,CR,22,Medium,6.15,Correct,,e,E
chain-of-thought,CR,26,Medium,5.63,Correct,,d,D
chain-of-thought,CR,27,Medium,5.21,Correct,,b,B
chain-of-thought,CR,28,Medium,5.35,Correct,,a,A
chain-of-thought,CR,29,Medium,6.23,Correct,,c,C
chain-of-thought,CR,32,Medium,8.32,Correct,,e,E
chain-of-thought,CR,35,Medium,6.75,Correct,,c,C
chain-of-thought,CR,37,Medium,6.03,Correct,,d,D
chain-of-thought,CR,38,Medium,6.89,Correct,,c,C
chain-of-thought,CR,41,Medium,6.51,Correct,,b,B
chain-of-thought,CR,43,Medium,5.99,Correct,,c,C
chain-of-thought,CR,47,Medium,9.95,Correct,,b,B
chain-of-thought,CR,48,Medium,4.81,Correct,,c,C
chain-of-thought,RC_Result,6,Difficult,4.57,Incorrect,,b,E
chain-of-thought,RC_Result,8,Challenging,4.93,Incorrect,,c,B
chain-of-thought,RC_Result,9,Medium,5.44,Incorrect,,a,E
chain-of-thought,RC_Result,10,Medium,6.97,Incorrect,,a,D
chain-of-thought,RC_Result,12,Challenging,5.41,Incorrect,,b,E
chain-of-thought,RC_Result,13,Challenging,9.37,Incorrect,,c,D
chain-of-thought,RC_Result,14,Challenging,6.44,Incorrect,,c,D
chain-of-thought,RC_Result,16,Medium,5.36,Incorrect,,b,C
chain-of-thought,RC_Result,17,Medium,5.42,Incorrect,,c,A
chain-of-thought,RC_Result,18,Medium,9.2,Incorrect,,b,E
chain-of-thought,RC_Result,21,Medium,5.46,Incorrect,,d,B
chain-of-thought,RC_Result,23,Medium,5.59,Incorrect,,d,C
chain-of-thought,RC_Result,25,Medium,7.02,Incorrect,,a,B
chain-of-thought,RC_Result,26,Medium,6.68,Incorrect,,d,E
chain-of-thought,RC_Result,29,Medium,5.26,Incorrect,,c,E
chain-of-thought,RC_Result,30,Medium,5.02,Incorrect,,b,E
chain-of-thought,RC_Result,31,Medium,9.91,Incorrect,,b,D
chain-of-thought,RC_Result,32,Medium,8.15,Incorrect,,e,A
chain-of-thought,RC_Result,33,Medium,8.87,Incorrect,,e,D
chain-of-thought,RC_Result,34,Medium,5.54,Incorrect,,c,A
chain-of-thought,RC_Result,36,Medium,8.81,Incorrect,,b,A
chain-of-thought,RC_Result,39,Medium,5.66,Incorrect,,b,E
chain-of-thought,RC_Result,40,Medium,5.81,Incorrect,,c,E
chain-of-thought,RC_Result,41,Medium,6.69,Incorrect,,b,E
chain-of-thought,RC_Result,44,Medium,6.76,Incorrect,,b,A
chain-of-thought,RC_Result,45,Medium,8.49,Incorrect,,c,E
chain-of-thought,RC_Result,46,Medium,6.12,Incorrect,,b,A
chain-of-thought,RC_Result,47,Medium,9.51,Incorrect,,b,C
chain-of-thought,CR,3,Medium,7.33,Incorrect,,c,B
chain-of-thought,CR,7,Challenging,6.92,Incorrect,,b,C
chain-of-thought,CR,10,Medium,8.25,Incorrect,,a,D
chain-of-thought,CR,12,Challenging,5.11,Incorrect,,b,E
chain-of-thought,CR,14,Challenging,6.48,Incorrect,,c,D
chain-of-thought,CR,17,Medium,5.21,Incorrect,,c,A
chain-of-thought,CR,18,Medium,6.93,Incorrect,,b,E
chain-of-thought,CR,23,Medium,7.31,Incorrect,,d,C
chain-of-thought,CR,24,Medium,5.36,Incorrect,,d,E
chain-of-thought,CR,25,Medium,6.31,Incorrect,,a,B
chain-of-thought,CR,28,Medium,6.55,Incorrect,,d,E
chain-of-thought,CR,30,Medium,5.42,Incorrect,,b,A
chain-of-thought,CR,31,Medium,7.8,Incorrect,,c,A
chain-of-thought,CR,31,Medium,7.79,Incorrect,,b,A
chain-of-thought,CR,33,Medium,11.05,Incorrect,,e,A
chain-of-thought,CR,34,Medium,5.83,Incorrect,,c,D
chain-of-thought,CR,36,Medium,7.61,Incorrect,,b,C
chain-of-thought,CR,39,Medium,5.78,Incorrect,,b,C
chain-of-thought,CR,40,Medium,4.92,Incorrect,,c,A
chain-of-thought,CR,42,Medium,6.13,Incorrect,,a,E
chain-of-thought,CR,44,Medium,6.71,Incorrect,,b,A
chain-of-thought,CR,45,Medium,8.63,Incorrect,,c,E
chain-of-thought,CR,46,Medium,5.57,Incorrect,,b,A
